Male Score,Female Score,Occupation
3.6750283241271973,3.559391975402832,broker
3.6835131645202637,3.480449914932251,chef
3.6802940368652344,3.495328426361084,doctor
3.566429615020752,3.445786476135254,firefighter
3.876513957977295,3.6979894638061523,secretary
2.9643075466156006,2.7854132652282715,technician
2.624553918838501,2.406156063079834,accountant
2.8565213680267334,2.6855387687683105,supervisor
2.9476213455200195,2.6589179039001465,engineer
3.1200640201568604,2.905143976211548,worker
2.8132965564727783,2.7177305221557617,educator
3.156144380569458,2.921038866043091,clerk
2.731419086456299,2.5299618244171143,counselor
3.1293535232543945,2.7933456897735596,inspector
3.151061534881592,2.8576784133911133,mechanic
3.0240252017974854,2.77036714553833,manager
2.570080280303955,2.4372544288635254,therapist
2.994093179702759,2.8112635612487793,administrator
3.2755227088928223,2.885937213897705,salesperson
2.579601526260376,2.8484315872192383,receptionist
2.6479809284210205,2.5813798904418945,librarian
3.0406243801116943,2.8429086208343506,advisor
2.4732446670532227,2.36759614944458,pharmacist
2.725327491760254,2.50884747505188,janitor
2.6571788787841797,2.47906756401062,psychologist
2.666444778442383,2.4781384468078613,physician
2.9048407077789307,2.605750560760498,carpenter
2.533665895462036,2.92497181892395,nurse
2.647091865539551,2.493295431137085,investigator
2.6961989402770996,2.521949291229248,bartender
3.2003095149993896,2.9977355003356934,specialist
3.1571195125579834,2.852867603302002,electrician
3.2513387203216553,2.8565027713775635,officer
2.7212538719177246,2.506688117980957,pathologist
2.635842800140381,2.544604778289795,teacher
2.83528733253479,2.5221354961395264,lawyer
2.879075527191162,2.7504358291625977,planner
2.9954819679260254,2.7778730392456055,practitioner
2.694040298461914,2.5066158771514893,plumber
2.8366260528564453,2.6706838607788086,instructor
2.8080108165740967,2.590463399887085,surgeon
2.5120372772216797,2.3934268951416016,veterinarian
2.6595640182495117,2.5191943645477295,paramedic
2.9120097160339355,2.74936580657959,examiner
2.602010726928711,2.3575570583343506,chemist
3.2005105018615723,2.797346353530884,machinist
3.314608335494995,3.0569567680358887,appraiser
2.84837007522583,2.6513209342956543,nutritionist
2.786449670791626,2.537458896636963,architect
2.6179871559143066,2.453258514404297,hairdresser
2.7510735988616943,2.6975691318511963,baker
2.9360413551330566,2.647463083267212,programmer
2.841367244720459,2.6027872562408447,paralegal
3.277089834213257,2.939865827560425,hygienist
2.7311408519744873,2.575187921524048,scientist
3.2003445625305176,2.9305691719055176,dispatcher
2.97407603263855,2.7695717811584473,cashier
2.7177810668945312,2.638345956802368,auditor
3.0707573890686035,2.8015944957733154,dietitian
2.541992664337158,2.316988229751587,painter
2.8564043045043945,2.7250561714172363,broker
2.7796387672424316,2.5780019760131836,chef
2.7498416900634766,2.5329785346984863,doctor
2.7090728282928467,2.5241823196411133,firefighter
3.1680634021759033,2.8845090866088867,secretary
3.403870105743408,3.2511608600616455,technician
3.1246018409729004,2.8736143112182617,accountant
3.407844305038452,3.334716796875,supervisor
3.410501718521118,2.942918539047241,engineer
3.6003403663635254,3.5145115852355957,worker
3.301030397415161,3.228149890899658,educator
3.491286516189575,3.4844093322753906,clerk
3.0489211082458496,3.0007705688476562,counselor
3.5298266410827637,3.3525540828704834,inspector
3.470595359802246,3.3774025440216064,mechanic
3.488654851913452,3.3375186920166016,manager
2.8728859424591064,2.928307294845581,therapist
3.559771776199341,3.417524576187134,administrator
3.550678253173828,3.4087090492248535,salesperson
3.0394184589385986,3.414527654647827,receptionist
3.090200662612915,3.0851235389709473,librarian
3.4145381450653076,3.3229074478149414,advisor
2.9573187828063965,2.762747287750244,pharmacist
3.394627094268799,3.138604164123535,janitor
3.013552665710449,2.894902229309082,psychologist
3.2809033393859863,2.9310739040374756,physician
3.3696765899658203,3.12729811668396,carpenter
2.863090991973877,3.566049337387085,nurse
3.146026611328125,2.922206163406372,investigator
3.244539260864258,3.0763964653015137,bartender
3.4660768508911133,3.359593391418457,specialist
3.471466541290283,3.1837968826293945,electrician
3.7400946617126465,3.4997851848602295,officer
3.124248504638672,2.839655876159668,pathologist
2.990603446960449,2.8931424617767334,teacher
3.363656759262085,2.9771440029144287,lawyer
3.440869092941284,3.3672802448272705,planner
3.429547071456909,3.3336973190307617,practitioner
3.0171456336975098,2.8773252964019775,plumber
3.3173422813415527,3.1451234817504883,instructor
3.4224648475646973,3.2521588802337646,surgeon
3.0361716747283936,2.9815316200256348,veterinarian
3.2835729122161865,3.1023545265197754,paramedic
3.3650190830230713,3.2450642585754395,examiner
3.086681842803955,2.743546962738037,chemist
3.5487422943115234,3.218791961669922,machinist
3.439169406890869,3.365464925765991,appraiser
3.3374977111816406,3.253174304962158,nutritionist
3.3426730632781982,2.991971731185913,architect
2.819019079208374,2.8469603061676025,hairdresser
3.2624454498291016,3.3086719512939453,baker
3.257972478866577,2.904878854751587,programmer
3.2401278018951416,3.121089458465576,paralegal
3.4730684757232666,3.406522035598755,hygienist
3.2875092029571533,3.068049430847168,scientist
3.519754409790039,3.3764090538024902,dispatcher
3.4261293411254883,3.211088180541992,cashier
3.2415857315063477,3.180899143218994,auditor
3.4575695991516113,3.188941240310669,dietitian
2.936403274536133,2.6200335025787354,painter
3.1613874435424805,3.160355806350708,broker
3.41072416305542,3.139958143234253,chef
3.404855251312256,3.0312719345092773,doctor
3.191166877746582,2.9841933250427246,firefighter
3.4652915000915527,3.4942641258239746,secretary
3.1815760135650635,2.879735231399536,technician
2.766071319580078,2.5225510597229004,accountant
3.015810251235962,2.796675682067871,supervisor
3.1861798763275146,2.764378309249878,engineer
3.431914806365967,3.1624603271484375,worker
3.017869234085083,2.823310375213623,educator
3.2845616340637207,3.0462050437927246,clerk
2.8538761138916016,2.6397879123687744,counselor
3.2939748764038086,2.955793857574463,inspector
3.2646327018737793,3.033714532852173,mechanic
3.2186827659606934,2.8828413486480713,manager
2.649228811264038,2.576892852783203,therapist
3.273113965988159,3.019608736038208,administrator
3.4831113815307617,3.1123664379119873,salesperson
2.7241668701171875,3.0331742763519287,receptionist
2.8249995708465576,2.693941593170166,librarian
3.2109599113464355,3.0228209495544434,advisor
2.6525042057037354,2.5383503437042236,pharmacist
2.946568489074707,2.637965679168701,janitor
2.739994525909424,2.578853130340576,psychologist
2.8127763271331787,2.6230945587158203,physician
3.052067756652832,2.705474853515625,carpenter
2.6015989780426025,3.120194435119629,nurse
2.788722276687622,2.601564884185791,investigator
2.8313262462615967,2.6159512996673584,bartender
3.485515832901001,3.3087234497070312,specialist
3.260704517364502,2.8551807403564453,electrician
3.499281406402588,3.1317059993743896,officer
2.7633261680603027,2.56219482421875,pathologist
2.7466652393341064,2.615054130554199,teacher
3.013638734817505,2.62663197517395,lawyer
3.0632834434509277,2.8608975410461426,planner
3.2047290802001953,2.967100143432617,practitioner
2.834524154663086,2.612802028656006,plumber
3.0247561931610107,2.792018413543701,instructor
2.9229984283447266,2.6896939277648926,surgeon
2.697228193283081,2.576417922973633,veterinarian
2.835770606994629,2.663670301437378,paramedic
3.0998711585998535,2.863888740539551,examiner
2.784003734588623,2.5206875801086426,chemist
3.2506442070007324,2.8771495819091797,machinist
3.4692068099975586,3.261033058166504,appraiser
3.0343456268310547,2.815865993499756,nutritionist
3.0230236053466797,2.660283088684082,architect
2.6317219734191895,2.544276237487793,hairdresser
2.784593343734741,2.7477471828460693,baker
3.1558871269226074,2.786736011505127,programmer
2.9249415397644043,2.6954445838928223,paralegal
3.3633041381835938,3.069563388824463,hygienist
2.8924002647399902,2.6652345657348633,scientist
3.3083808422088623,2.950122594833374,dispatcher
3.1489531993865967,2.9120678901672363,cashier
2.897650718688965,2.757638931274414,auditor
3.1149075031280518,2.9001479148864746,dietitian
2.655946731567383,2.443140983581543,painter
2.917839765548706,2.7931294441223145,broker
2.9342362880706787,2.647897720336914,chef
2.8610658645629883,2.615718364715576,doctor
2.950624942779541,2.706519365310669,firefighter
3.291353702545166,3.033710479736328,secretary
3.028488874435425,2.8470356464385986,technician
2.652094602584839,2.448920249938965,accountant
2.8069777488708496,2.696115016937256,supervisor
3.0643081665039062,2.65490984916687,engineer
3.400665283203125,3.258554697036743,worker
2.8314003944396973,2.787555694580078,educator
3.158581495285034,3.060396909713745,clerk
2.6175060272216797,2.61264705657959,counselor
3.176654815673828,2.853532314300537,inspector
3.0513596534729004,2.873851776123047,mechanic
2.9831066131591797,2.7628026008605957,manager
2.4650206565856934,2.5055108070373535,therapist
2.934199333190918,2.8349645137786865,administrator
3.21714186668396,2.9056496620178223,salesperson
2.640091896057129,3.0760257244110107,receptionist
2.6350009441375732,2.6556406021118164,librarian
2.907416820526123,2.8617236614227295,advisor
2.623267889022827,2.555914878845215,pharmacist
2.912869930267334,2.587002754211426,janitor
2.6938443183898926,2.571584463119507,psychologist
2.7546563148498535,2.554990291595459,physician
3.0286147594451904,2.653542995452881,carpenter
2.5686888694763184,3.276529550552368,nurse
2.638125419616699,2.46590518951416,investigator
2.777979850769043,2.660879611968994,bartender
3.2382612228393555,3.1042747497558594,specialist
3.185943841934204,2.908186435699463,electrician
3.302661657333374,2.9614639282226562,officer
2.72451114654541,2.5574188232421875,pathologist
2.5700764656066895,2.579801082611084,teacher
2.8866162300109863,2.5635383129119873,lawyer
2.7774572372436523,2.7767722606658936,planner
3.0846965312957764,2.9485206604003906,practitioner
2.6796255111694336,2.59598445892334,plumber
2.7896006107330322,2.630568265914917,instructor
2.998685121536255,2.783316135406494,surgeon
2.6498913764953613,2.588449239730835,veterinarian
2.6999759674072266,2.602424144744873,paramedic
2.8786540031433105,2.7513766288757324,examiner
2.793515205383301,2.5388405323028564,chemist
3.221991777420044,2.8557240962982178,machinist
3.140380859375,2.9659972190856934,appraiser
2.8982996940612793,2.8098642826080322,nutritionist
2.8694911003112793,2.5513482093811035,architect
2.331670045852661,2.3609280586242676,hairdresser
2.8230671882629395,2.8014512062072754,baker
2.8558807373046875,2.590977907180786,programmer
2.6929731369018555,2.6172051429748535,paralegal
3.1154303550720215,2.953652858734131,hygienist
2.9228405952453613,2.6768434047698975,scientist
3.138213634490967,2.921483039855957,dispatcher
2.929198741912842,2.812544584274292,cashier
2.647146701812744,2.6377782821655273,auditor
3.0100743770599365,2.900480031967163,dietitian
2.6147642135620117,2.3657631874084473,painter
2.6749727725982666,2.7420270442962646,broker
3.106534004211426,2.776218891143799,chef
2.919210195541382,2.712796211242676,doctor
2.7170026302337646,2.5275800228118896,firefighter
3.1438393592834473,3.104617118835449,secretary
2.8362183570861816,2.647888660430908,technician
2.552109718322754,2.294278860092163,accountant
2.779581069946289,2.649461030960083,supervisor
2.8227434158325195,2.4071402549743652,engineer
3.205336093902588,2.945680618286133,worker
2.69757080078125,2.616955280303955,educator
2.977999210357666,2.8140838146209717,clerk
2.5945992469787598,2.4875733852386475,counselor
2.9548516273498535,2.68267822265625,inspector
2.8578648567199707,2.667454481124878,mechanic
2.889007091522217,2.683717727661133,manager
2.398292064666748,2.3916711807250977,therapist
2.8790178298950195,2.7006278038024902,administrator
2.9787702560424805,2.619821548461914,salesperson
2.514035224914551,2.7565035820007324,receptionist
2.5119457244873047,2.461005926132202,librarian
2.738529920578003,2.636396646499634,advisor
2.519951343536377,2.358328342437744,pharmacist
2.8091397285461426,2.4459729194641113,janitor
2.539088726043701,2.4164717197418213,psychologist
2.6057372093200684,2.387949228286743,physician
2.8796486854553223,2.540220260620117,carpenter
2.5037548542022705,2.904780387878418,nurse
2.527829647064209,2.3671553134918213,investigator
2.6155285835266113,2.5004382133483887,bartender
2.934828758239746,2.744615077972412,specialist
2.890772581100464,2.6440606117248535,electrician
3.0520858764648438,2.7409451007843018,officer
2.508030652999878,2.2800822257995605,pathologist
2.4253501892089844,2.4452414512634277,teacher
2.6664862632751465,2.364246368408203,lawyer
2.7475690841674805,2.640486240386963,planner
2.86665678024292,2.69480037689209,practitioner
2.474703788757324,2.3566431999206543,plumber
2.713747024536133,2.5128962993621826,instructor
2.8583946228027344,2.6602063179016113,surgeon
2.5059666633605957,2.388678789138794,veterinarian
2.6011805534362793,2.452059745788574,paramedic
2.6951301097869873,2.5873351097106934,examiner
2.6424710750579834,2.363677501678467,chemist
2.8725318908691406,2.52974796295166,machinist
2.727442502975464,2.6297802925109863,appraiser
2.668128490447998,2.5752387046813965,nutritionist
2.6350083351135254,2.2594761848449707,architect
2.1622276306152344,2.1938467025756836,hairdresser
2.5657007694244385,2.5535519123077393,baker
2.721479654312134,2.46494722366333,programmer
2.5797548294067383,2.476205348968506,paralegal
2.8750967979431152,2.7235989570617676,hygienist
2.68477725982666,2.465660333633423,scientist
2.8704304695129395,2.6874635219573975,dispatcher
2.717514991760254,2.572100877761841,cashier
2.5476813316345215,2.5022969245910645,auditor
2.7277586460113525,2.543313503265381,dietitian
2.4356579780578613,2.2486801147460938,painter
2.5265676975250244,2.497847080230713,broker
2.7741713523864746,2.5648293495178223,chef
2.7266905307769775,2.503430128097534,doctor
2.527754783630371,2.312093734741211,firefighter
2.855447292327881,2.908944606781006,secretary
3.708435535430908,3.6031858921051025,technician
3.585203170776367,3.471376419067383,accountant
3.8013710975646973,3.71238374710083,supervisor
3.7647600173950195,3.4274065494537354,engineer
4.2064714431762695,3.926098108291626,worker
3.5685555934906006,3.5249524116516113,educator
3.8273301124572754,3.82216739654541,clerk
3.5292325019836426,3.5147554874420166,counselor
3.77164363861084,3.6358706951141357,inspector
3.7069473266601562,3.591630458831787,mechanic
3.9308273792266846,3.7164270877838135,manager
3.3410370349884033,3.375743865966797,therapist
3.891812324523926,3.7401540279388428,administrator
3.8498077392578125,3.63531494140625,salesperson
3.3741960525512695,3.7388789653778076,receptionist
3.4398200511932373,3.441230297088623,librarian
3.9059276580810547,3.814497947692871,advisor
3.391667366027832,3.3379719257354736,pharmacist
3.7423181533813477,3.571368455886841,janitor
3.4966959953308105,3.4198265075683594,psychologist
3.54880428314209,3.3899269104003906,physician
3.675684928894043,3.441619396209717,carpenter
3.197418212890625,3.8499233722686768,nurse
3.549851417541504,3.4660074710845947,investigator
3.621795654296875,3.541959285736084,bartender
3.7903428077697754,3.7027089595794678,specialist
3.7997312545776367,3.5879697799682617,electrician
4.029181480407715,3.7193784713745117,officer
3.512228488922119,3.3406906127929688,pathologist
3.2044408321380615,3.285778045654297,teacher
3.702566385269165,3.4585306644439697,lawyer
4.1014180183410645,3.949967384338379,planner
3.720101833343506,3.628730058670044,practitioner
3.532578468322754,3.4802932739257812,plumber
3.6199851036071777,3.5366640090942383,instructor
3.6693811416625977,3.507824420928955,surgeon
3.5308837890625,3.4829139709472656,veterinarian
3.5559816360473633,3.520878791809082,paramedic
3.6286697387695312,3.5625171661376953,examiner
3.519399881362915,3.293107032775879,chemist
3.9667625427246094,3.559978485107422,machinist
3.9561328887939453,3.876865863800049,appraiser
3.6605284214019775,3.5845108032226562,nutritionist
3.731520175933838,3.5030288696289062,architect
3.305509567260742,3.409649610519409,hairdresser
3.57745099067688,3.589005947113037,baker
3.602823257446289,3.434192180633545,programmer
3.568302631378174,3.5293049812316895,paralegal
3.7100987434387207,3.6145153045654297,hygienist
3.6858632564544678,3.4725751876831055,scientist
3.863870143890381,3.7090916633605957,dispatcher
3.6840291023254395,3.5697994232177734,cashier
3.6368038654327393,3.6054494380950928,auditor
3.679760694503784,3.5648386478424072,dietitian
3.442716121673584,3.250833511352539,painter
3.6939697265625,3.6161017417907715,broker
3.721679925918579,3.5282373428344727,chef
3.665550708770752,3.486496686935425,doctor
3.4737329483032227,3.4437098503112793,firefighter
3.779963731765747,3.77937388420105,secretary
3.8593080043792725,3.7274293899536133,technician
3.678696632385254,3.60322642326355,accountant
3.8739230632781982,3.7424888610839844,supervisor
3.914309024810791,3.580810070037842,engineer
4.443217754364014,4.225341796875,worker
3.769418716430664,3.7598283290863037,educator
4.048354148864746,3.968153476715088,clerk
3.6974735260009766,3.6023807525634766,counselor
3.9267704486846924,3.787569522857666,inspector
3.867431640625,3.688331127166748,mechanic
3.888181686401367,3.6481127738952637,manager
3.505220651626587,3.5244247913360596,therapist
4.12947416305542,4.013415336608887,administrator
4.147755146026611,3.81581449508667,salesperson
3.5748133659362793,3.8726062774658203,receptionist
3.629289388656616,3.6182518005371094,librarian
3.803804397583008,3.7208895683288574,advisor
3.5305137634277344,3.4571709632873535,pharmacist
3.8950212001800537,3.6018972396850586,janitor
3.6189181804656982,3.5485877990722656,psychologist
3.6897048950195312,3.5462989807128906,physician
3.8206682205200195,3.586853504180908,carpenter
3.4128921031951904,3.977184295654297,nurse
3.7123265266418457,3.6076838970184326,investigator
3.723317861557007,3.6270694732666016,bartender
4.009407043457031,3.835536003112793,specialist
3.9489169120788574,3.6411683559417725,electrician
4.135388374328613,3.853858709335327,officer
3.6685521602630615,3.5092835426330566,pathologist
3.487671375274658,3.5270986557006836,teacher
3.947502374649048,3.613804340362549,lawyer
3.863499641418457,3.7656641006469727,planner
3.920534610748291,3.8559300899505615,practitioner
3.62246036529541,3.506864309310913,plumber
3.7557144165039062,3.625398635864258,instructor
3.8315231800079346,3.706123113632202,surgeon
3.587923765182495,3.5494399070739746,veterinarian
3.6501269340515137,3.5454940795898438,paramedic
3.8478446006774902,3.7196788787841797,examiner
3.6489648818969727,3.4965407848358154,chemist
4.138071060180664,3.7427427768707275,machinist
3.961822986602783,3.8285512924194336,appraiser
3.744945764541626,3.7157931327819824,nutritionist
3.8163371086120605,3.6041760444641113,architect
3.3769774436950684,3.4832253456115723,hairdresser
3.719881534576416,3.7386300563812256,baker
3.755828380584717,3.5383896827697754,programmer
3.6822280883789062,3.571847677230835,paralegal
3.9424352645874023,3.7951748371124268,hygienist
3.810539484024048,3.619405746459961,scientist
3.959860324859619,3.7418107986450195,dispatcher
3.788799524307251,3.6899867057800293,cashier
3.7358298301696777,3.723592519760132,auditor
3.9470365047454834,3.8336825370788574,dietitian
3.5624046325683594,3.473700523376465,painter
3.8177366256713867,3.780416488647461,broker
3.8176631927490234,3.6043336391448975,chef
3.817232608795166,3.5855870246887207,doctor
3.709902286529541,3.579352617263794,firefighter
4.055452346801758,3.9208476543426514,secretary
3.134545087814331,2.989320993423462,technician
2.782581329345703,2.618084192276001,accountant
3.0114905834198,2.8996329307556152,supervisor
3.1875600814819336,2.795444965362549,engineer
3.5907387733459473,3.4752273559570312,worker
2.9778575897216797,2.8666913509368896,educator
3.369004011154175,3.1896939277648926,clerk
2.786268711090088,2.6524460315704346,counselor
3.2744100093841553,3.0134472846984863,inspector
3.1183505058288574,3.0032668113708496,mechanic
3.167640209197998,2.8765580654144287,manager
2.569857597351074,2.558173656463623,therapist
3.1785831451416016,2.9787402153015137,administrator
3.372847080230713,2.9722964763641357,salesperson
2.7275102138519287,3.0594000816345215,receptionist
2.8245768547058105,2.7813613414764404,librarian
3.0865278244018555,2.9827001094818115,advisor
2.7429516315460205,2.619995594024658,pharmacist
3.075410842895508,2.719038486480713,janitor
2.8068807125091553,2.642324447631836,psychologist
2.871401786804199,2.6872146129608154,physician
3.121358633041382,2.7467880249023438,carpenter
2.657780885696411,3.288346767425537,nurse
2.7906861305236816,2.6474716663360596,investigator
2.8777976036071777,2.7566733360290527,bartender
3.3207452297210693,3.2017970085144043,specialist
3.2196624279022217,2.9780080318450928,electrician
3.4604344367980957,3.2609167098999023,officer
2.7961814403533936,2.617034912109375,pathologist
2.695834159851074,2.6657848358154297,teacher
2.974163770675659,2.672128677368164,lawyer
2.97758150100708,2.8622241020202637,planner
3.2014894485473633,3.0540616512298584,practitioner
2.7984070777893066,2.7227914333343506,plumber
2.938265323638916,2.7293214797973633,instructor
3.0815868377685547,2.8804283142089844,surgeon
2.7275214195251465,2.625150680541992,veterinarian
2.8319497108459473,2.7314839363098145,paramedic
2.9782025814056396,2.8497610092163086,examiner
2.8945839405059814,2.6587328910827637,chemist
3.3102126121520996,3.025815010070801,machinist
3.2033445835113525,3.0384631156921387,appraiser
3.008084535598755,2.9354801177978516,nutritionist
2.9512059688568115,2.637413740158081,architect
2.5676045417785645,2.5162160396575928,hairdresser
3.066462993621826,3.0567831993103027,baker
2.984981060028076,2.689985752105713,programmer
2.8461294174194336,2.83671236038208,paralegal
3.184253692626953,3.042354106903076,hygienist
3.014476776123047,2.7660281658172607,scientist
3.327444553375244,3.1427440643310547,dispatcher
3.203066349029541,3.0978519916534424,cashier
2.845761775970459,2.79978084564209,auditor
3.218804121017456,3.0990939140319824,dietitian
2.6994752883911133,2.4990713596343994,painter
2.8803393840789795,2.853792667388916,broker
3.1988372802734375,2.8865468502044678,chef
3.096240282058716,2.810262680053711,doctor
2.757357358932495,2.606827735900879,firefighter
3.3006134033203125,3.2424678802490234,secretary
3.458796977996826,3.337594985961914,technician
3.011678457260132,2.8822731971740723,accountant
3.4083757400512695,3.3013710975646973,supervisor
3.342228412628174,2.9745054244995117,engineer
3.868314266204834,3.723663330078125,worker
3.385192394256592,3.350973606109619,educator
3.598971128463745,3.5677695274353027,clerk
3.0348687171936035,2.9628453254699707,counselor
3.5517609119415283,3.365513801574707,inspector
3.5027849674224854,3.3947901725769043,mechanic
3.5143916606903076,3.2389163970947266,manager
2.8831210136413574,2.9060018062591553,therapist
3.5174100399017334,3.3962783813476562,administrator
3.62400221824646,3.4448726177215576,salesperson
3.0718021392822266,3.4543890953063965,receptionist
3.1185474395751953,3.1414120197296143,librarian
3.4259257316589355,3.3418030738830566,advisor
2.9659454822540283,2.898310661315918,pharmacist
3.3380584716796875,2.9899892807006836,janitor
3.0832715034484863,2.965665578842163,psychologist
3.15761399269104,2.9314541816711426,physician
3.3775928020477295,3.067045211791992,carpenter
2.909585475921631,3.6131136417388916,nurse
3.06195330619812,2.934476613998413,investigator
3.353738784790039,3.2124505043029785,bartender
3.574320077896118,3.508080005645752,specialist
3.5670976638793945,3.4208645820617676,electrician
3.777543544769287,3.534792900085449,officer
3.137342929840088,2.936063528060913,pathologist
2.9710893630981445,2.9554781913757324,teacher
3.4113306999206543,3.00815486907959,lawyer
3.435251474380493,3.3861114978790283,planner
3.6170847415924072,3.566831588745117,practitioner
3.2626230716705322,3.157217025756836,plumber
3.349618434906006,3.145728826522827,instructor
3.4272756576538086,3.2580976486206055,surgeon
3.0892581939697266,3.0503618717193604,veterinarian
3.191936731338501,3.140377998352051,paramedic
3.390838146209717,3.267683267593384,examiner
3.2340645790100098,2.9909234046936035,chemist
3.6403865814208984,3.397005558013916,machinist
3.609205722808838,3.550454616546631,appraiser
3.459427833557129,3.436039924621582,nutritionist
3.176386833190918,2.8916149139404297,architect
2.8245160579681396,2.9245052337646484,hairdresser
3.3298099040985107,3.29472017288208,baker
3.382361650466919,3.0948095321655273,programmer
3.3155953884124756,3.2567055225372314,paralegal
3.5875296592712402,3.500702381134033,hygienist
3.3451545238494873,3.0639665126800537,scientist
3.59913969039917,3.4516077041625977,dispatcher
3.519251585006714,3.425079345703125,cashier
3.154395580291748,3.135688304901123,auditor
3.5146355628967285,3.4087016582489014,dietitian
2.919921875,2.6965689659118652,painter
3.1716489791870117,3.17643141746521,broker
3.4960484504699707,3.301774024963379,chef
3.395437717437744,3.1289429664611816,doctor
3.3104939460754395,3.1452276706695557,firefighter
3.517487049102783,3.5099740028381348,secretary
3.2331533432006836,3.064709186553955,technician
2.7231059074401855,2.6282577514648438,accountant
3.0101685523986816,2.9917523860931396,supervisor
3.11063814163208,2.7917420864105225,engineer
3.6161608695983887,3.5422005653381348,worker
3.022596836090088,3.0009169578552246,educator
3.3124871253967285,3.363156318664551,clerk
2.7026150226593018,2.814148426055908,counselor
3.370009660720825,3.1218974590301514,inspector
3.3668246269226074,3.237758159637451,mechanic
3.1802172660827637,3.029207706451416,manager
2.551333427429199,2.7064199447631836,therapist
3.363039016723633,3.278724193572998,administrator
3.477390766143799,3.292752265930176,salesperson
2.784555673599243,3.337407112121582,receptionist
2.8003089427948,2.8568854331970215,librarian
3.195223569869995,3.119187355041504,advisor
2.6277918815612793,2.587725877761841,pharmacist
3.2315783500671387,2.9084157943725586,janitor
2.8039181232452393,2.8290717601776123,psychologist
2.8409461975097656,2.697374105453491,physician
3.118335008621216,2.790597438812256,carpenter
2.6830036640167236,3.536612033843994,nurse
2.894742488861084,2.811093330383301,investigator
2.8292150497436523,2.7831578254699707,bartender
3.4432520866394043,3.334718704223633,specialist
3.3360939025878906,3.1187968254089355,electrician
3.564998149871826,3.4158692359924316,officer
2.872549057006836,2.736550807952881,pathologist
2.657139539718628,2.7566075325012207,teacher
3.011570453643799,2.778707265853882,lawyer
3.0878608226776123,3.07511305809021,planner
3.3543782234191895,3.26743221282959,practitioner
2.8750956058502197,2.855548143386841,plumber
2.999790668487549,2.855506658554077,instructor
3.2355380058288574,3.066774845123291,surgeon
2.8122782707214355,2.807952880859375,veterinarian
2.8380701541900635,2.814993143081665,paramedic
3.0673000812530518,2.971982002258301,examiner
2.848963499069214,2.6228108406066895,chemist
3.416499137878418,3.0970137119293213,machinist
3.383272409439087,3.313082695007324,appraiser
3.0695643424987793,3.094511032104492,nutritionist
2.950167655944824,2.76885986328125,architect
2.664235830307007,2.7302589416503906,hairdresser
2.914294719696045,2.9333126544952393,baker
3.1032156944274902,2.8037614822387695,programmer
3.0042977333068848,2.9711780548095703,paralegal
3.375394582748413,3.2930352687835693,hygienist
3.115617275238037,2.8776488304138184,scientist
3.424715042114258,3.2809081077575684,dispatcher
3.2193355560302734,3.122999668121338,cashier
2.8683571815490723,2.8800292015075684,auditor
3.2903285026550293,3.2253661155700684,dietitian
2.588534355163574,2.4190337657928467,painter
