Male Score,Female Score,Occupation
3.3424274921417236,3.3703043460845947,hygienist
3.303048849105835,3.089820623397827,scientist
3.4745185375213623,3.239518880844116,dispatcher
3.4725959300994873,3.3885581493377686,cashier
3.4160544872283936,3.0636813640594482,auditor
3.110530138015747,3.1627755165100098,dietitian
3.4408814907073975,3.168186902999878,painter
3.5180118083953857,3.3054540157318115,broker
3.1152000427246094,2.6517109870910645,chef
3.308748960494995,2.993577241897583,doctor
3.855583667755127,3.010307550430298,firefighter
3.1946961879730225,3.435831069946289,secretary
2.970914125442505,2.7695209980010986,technician
2.9522979259490967,2.6448872089385986,accountant
2.9838573932647705,2.8182499408721924,supervisor
3.0207817554473877,2.6140990257263184,engineer
3.5023255348205566,3.0574452877044678,worker
2.9029645919799805,2.809161901473999,educator
3.0942704677581787,2.8044819831848145,clerk
2.784087896347046,2.6615262031555176,counselor
3.07918119430542,2.71303391456604,inspector
3.1668410301208496,2.7317252159118652,mechanic
3.128427743911743,2.6739132404327393,manager
2.561696767807007,2.673948287963867,therapist
3.041545867919922,2.7808899879455566,administrator
3.043505907058716,2.9649887084960938,salesperson
3.097540855407715,2.9396800994873047,receptionist
2.8527162075042725,2.9110629558563232,librarian
3.0313899517059326,2.6820530891418457,advisor
2.9163851737976074,2.6381990909576416,pharmacist
3.0522687435150146,2.419905662536621,janitor
2.60296893119812,2.448490619659424,psychologist
2.6610608100891113,2.460247755050659,physician
3.1676039695739746,2.593123197555542,carpenter
2.573359727859497,3.568269968032837,nurse
2.966461420059204,2.6443026065826416,investigator
2.8909029960632324,2.7170321941375732,bartender
3.424506902694702,2.9628102779388428,specialist
3.4833309650421143,2.7874865531921387,electrician
3.0518646240234375,2.7621943950653076,officer
2.651878595352173,2.330747365951538,pathologist
2.547447443008423,2.6894211769104004,teacher
2.7708146572113037,2.5231192111968994,lawyer
3.0421199798583984,2.9104716777801514,planner
3.7083218097686768,3.0783143043518066,practitioner
3.2161431312561035,2.499544143676758,plumber
2.861710548400879,2.745636224746704,instructor
2.7627439498901367,2.490107536315918,surgeon
2.471137762069702,2.346010684967041,veterinarian
2.8178980350494385,2.498622417449951,paramedic
3.301567554473877,3.008115530014038,examiner
2.85599946975708,2.676935911178589,chemist
3.1418049335479736,2.864215612411499,machinist
3.1573994159698486,2.8677420616149902,appraiser
2.572192430496216,2.438985824584961,nutritionist
2.9318416118621826,2.6699187755584717,architect
2.703557252883911,2.791378974914551,hairdresser
2.7142088413238525,2.5439436435699463,baker
2.856487512588501,2.483048439025879,programmer
3.0867981910705566,2.9076788425445557,paralegal
2.891941785812378,2.685159206390381,hygienist
2.6173293590545654,2.4444406032562256,scientist
2.874364137649536,2.7875730991363525,dispatcher
3.1054978370666504,2.9559450149536133,cashier
2.964627981185913,2.679621696472168,auditor
2.6033332347869873,2.6948680877685547,dietitian
2.860323905944824,2.698045015335083,painter
3.088015079498291,2.8528616428375244,broker
2.618832588195801,2.28997802734375,chef
2.571030378341675,2.3331546783447266,doctor
3.058452844619751,2.6430647373199463,firefighter
2.8500864505767822,2.9856770038604736,secretary
3.0980064868927,2.9798920154571533,technician
3.051326036453247,2.7614762783050537,accountant
3.287400007247925,3.0002048015594482,supervisor
3.0396692752838135,2.612536907196045,engineer
3.7411787509918213,3.322117805480957,worker
3.101073741912842,2.9967854022979736,educator
3.337007999420166,3.0402235984802246,clerk
2.8343441486358643,2.605569362640381,counselor
3.3193085193634033,2.8183162212371826,inspector
3.101358652114868,2.4224565029144287,mechanic
3.170236825942993,2.7850563526153564,manager
3.0185000896453857,3.0963897705078125,therapist
3.3694519996643066,3.0846617221832275,administrator
3.397639513015747,3.042393445968628,salesperson
3.7919247150421143,3.3832504749298096,receptionist
3.0673928260803223,2.9148881435394287,librarian
3.2299280166625977,2.867384195327759,advisor
3.147786855697632,2.587670087814331,pharmacist
3.6247007846832275,2.558151960372925,janitor
2.7929985523223877,2.3750200271606445,psychologist
2.888897657394409,2.504490852355957,physician
3.446462392807007,2.7837839126586914,carpenter
3.226234197616577,4.846004009246826,nurse
3.2463538646698,2.8893983364105225,investigator
3.0781469345092773,2.804211378097534,bartender
3.3604958057403564,3.104393243789673,specialist
3.4145355224609375,2.9371399879455566,electrician
3.2799880504608154,2.75791072845459,officer
2.888427734375,2.351142168045044,pathologist
2.413285493850708,2.6364309787750244,teacher
3.0796492099761963,2.619431257247925,lawyer
2.926936149597168,2.8947508335113525,planner
3.591120481491089,3.2410316467285156,practitioner
4.223318099975586,3.4738171100616455,plumber
3.024442434310913,2.962268114089966,instructor
3.2155418395996094,2.5224688053131104,surgeon
2.610292434692383,2.1295833587646484,veterinarian
3.183418035507202,2.5966262817382812,paramedic
3.3649191856384277,3.2133383750915527,examiner
3.0052497386932373,2.7852299213409424,chemist
3.3241336345672607,3.0263335704803467,machinist
3.3129069805145264,3.026789426803589,appraiser
2.8501274585723877,2.789325714111328,nutritionist
3.213629722595215,2.954854726791382,architect
3.134019136428833,3.188575029373169,hairdresser
2.631059408187866,2.4066216945648193,baker
3.235076665878296,2.484644889831543,programmer
3.3694846630096436,3.3942151069641113,paralegal
3.131150722503662,3.160186290740967,hygienist
2.9729321002960205,2.521143674850464,scientist
3.2762091159820557,2.986241102218628,dispatcher
3.303234338760376,3.171583414077759,cashier
3.0613291263580322,2.751086950302124,auditor
2.9469072818756104,2.9597105979919434,dietitian
3.056422710418701,2.7687110900878906,painter
3.3482186794281006,3.0101964473724365,broker
3.056781053543091,2.4596192836761475,chef
2.8839478492736816,2.395674705505371,doctor
3.3369994163513184,2.5552570819854736,firefighter
3.069185972213745,3.080446481704712,secretary
3.1056177616119385,2.885871171951294,technician
2.958911657333374,2.6856443881988525,accountant
3.1889231204986572,2.976872682571411,supervisor
2.9854865074157715,2.561100721359253,engineer
3.739713191986084,3.158210277557373,worker
2.911318302154541,2.8980190753936768,educator
3.2641890048980713,2.901301622390747,clerk
2.85725736618042,2.6997649669647217,counselor
3.260859489440918,2.894883871078491,inspector
3.132215738296509,2.6639490127563477,mechanic
3.292898416519165,2.683274030685425,manager
2.666797161102295,2.7815868854522705,therapist
3.1561648845672607,2.9564921855926514,administrator
3.298240900039673,3.024695634841919,salesperson
3.3778488636016846,3.054875373840332,receptionist
2.9556589126586914,2.875028371810913,librarian
3.089630126953125,2.7730460166931152,advisor
2.965254306793213,2.7020323276519775,pharmacist
3.257371425628662,2.501784324645996,janitor
2.492894411087036,2.3104639053344727,psychologist
2.599430799484253,2.4933197498321533,physician
3.210737466812134,2.5634195804595947,carpenter
2.3905413150787354,3.529571771621704,nurse
3.0583372116088867,2.671412467956543,investigator
2.97753643989563,2.783013343811035,bartender
3.421952486038208,3.0557057857513428,specialist
3.6297011375427246,2.826061487197876,electrician
3.345099687576294,2.9510605335235596,officer
2.60192608833313,2.184638261795044,pathologist
2.5590808391571045,2.754389524459839,teacher
2.8010759353637695,2.4914326667785645,lawyer
3.0469489097595215,2.870244264602661,planner
3.898855447769165,3.2006819248199463,practitioner
3.3491051197052,2.471615791320801,plumber
2.914780616760254,2.8183515071868896,instructor
2.7236316204071045,2.3687081336975098,surgeon
2.300691843032837,2.230564832687378,veterinarian
2.9759397506713867,2.5637383460998535,paramedic
3.3774447441101074,3.0655641555786133,examiner
2.7970407009124756,2.600768566131592,chemist
3.2601513862609863,2.9521872997283936,machinist
3.2394044399261475,2.8227851390838623,appraiser
2.6109344959259033,2.4808695316314697,nutritionist
2.9903976917266846,2.7240195274353027,architect
2.925666570663452,2.873316526412964,hairdresser
2.669179677963257,2.525378465652466,baker
3.028493642807007,2.671189546585083,programmer
3.208972215652466,2.89459228515625,paralegal
3.2282402515411377,2.921351909637451,hygienist
2.6786744594573975,2.4168593883514404,scientist
3.0529305934906006,2.798180341720581,dispatcher
3.1868584156036377,3.005336046218872,cashier
3.1116204261779785,2.787444829940796,auditor
2.6690807342529297,2.6749308109283447,dietitian
2.9696357250213623,2.728828191757202,painter
3.066343307495117,2.823329210281372,broker
2.646731376647949,2.2509005069732666,chef
2.435434341430664,2.285989761352539,doctor
3.164630651473999,2.7340667247772217,firefighter
2.9286482334136963,3.043705701828003,secretary
3.4706714153289795,3.1690151691436768,technician
3.083716630935669,2.8236351013183594,accountant
3.197256565093994,3.003995656967163,supervisor
3.3233416080474854,2.9132449626922607,engineer
4.391657829284668,3.3412160873413086,worker
2.886230707168579,3.1872661113739014,educator
3.525588035583496,3.0041134357452393,clerk
2.891723394393921,2.886371374130249,counselor
3.6128532886505127,2.938425064086914,inspector
4.046854496002197,2.794459819793701,mechanic
3.955754518508911,3.008650064468384,manager
2.800234317779541,2.9596197605133057,therapist
3.301180601119995,3.194709062576294,administrator
3.3549070358276367,3.123760461807251,salesperson
3.525754690170288,3.2109220027923584,receptionist
2.858320951461792,2.9828758239746094,librarian
3.2657082080841064,2.946915864944458,advisor
3.279970645904541,2.6973159313201904,pharmacist
3.6145708560943604,2.625943899154663,janitor
2.7530205249786377,2.70513653755188,psychologist
3.133821725845337,2.6106250286102295,physician
3.832242727279663,2.8920743465423584,carpenter
2.5782363414764404,3.943145513534546,nurse
3.2447454929351807,2.918837785720825,investigator
3.274977922439575,2.9207923412323,bartender
3.791616678237915,3.3425254821777344,specialist
3.2800705432891846,2.7177484035491943,electrician
3.494818687438965,3.075320243835449,officer
3.239957094192505,2.848224639892578,pathologist
2.3419718742370605,2.8690266609191895,teacher
2.9193880558013916,2.6161930561065674,lawyer
3.350128412246704,3.2572009563446045,planner
3.830307722091675,3.115767478942871,practitioner
3.8250210285186768,2.752901315689087,plumber
3.0759472846984863,3.0342304706573486,instructor
3.4842708110809326,2.9063045978546143,surgeon
2.5543572902679443,2.198622465133667,veterinarian
3.0699851512908936,2.5941989421844482,paramedic
3.260038137435913,3.034442663192749,examiner
3.1115663051605225,2.9525673389434814,chemist
3.431023359298706,3.0050911903381348,machinist
3.4523894786834717,3.1343283653259277,appraiser
2.752317190170288,2.8118412494659424,nutritionist
3.8292288780212402,2.967495918273926,architect
3.017063617706299,2.9194438457489014,hairdresser
2.9992434978485107,2.9005203247070312,baker
3.061227560043335,2.6733884811401367,programmer
3.335280656814575,3.2713119983673096,paralegal
3.0431697368621826,2.9121456146240234,hygienist
2.905012607574463,2.825186014175415,scientist
3.250995397567749,2.9588985443115234,dispatcher
3.523247480392456,3.2489240169525146,cashier
3.0137939453125,2.8266305923461914,auditor
2.8539137840270996,3.0119426250457764,dietitian
3.423051118850708,2.841456890106201,painter
3.2180159091949463,3.0066568851470947,broker
3.3914926052093506,2.9002912044525146,chef
2.95542573928833,2.510640859603882,doctor
3.5531857013702393,2.5915238857269287,firefighter
3.0219461917877197,3.1738638877868652,secretary
3.1292951107025146,2.9521777629852295,technician
3.0264883041381836,2.7793924808502197,accountant
3.0829265117645264,2.913013219833374,supervisor
2.976945638656616,2.6063430309295654,engineer
3.7341034412384033,3.2491185665130615,worker
2.885695695877075,2.9416120052337646,educator
3.2229955196380615,3.0187299251556396,clerk
2.7444400787353516,2.7512073516845703,counselor
3.2992444038391113,2.886331081390381,inspector
3.3334665298461914,2.497422456741333,mechanic
3.3587958812713623,2.9869840145111084,manager
2.5744845867156982,2.888019561767578,therapist
3.138875722885132,3.0155560970306396,administrator
3.302394390106201,3.111330270767212,salesperson
3.3274357318878174,3.2604877948760986,receptionist
2.806983232498169,2.9273149967193604,librarian
3.0282511711120605,2.727083444595337,advisor
3.0244998931884766,2.5460615158081055,pharmacist
3.371976137161255,2.5737416744232178,janitor
2.605309009552002,2.5790913105010986,psychologist
2.949554681777954,2.5586276054382324,physician
3.26069712638855,2.415532350540161,carpenter
2.557811975479126,3.8488173484802246,nurse
3.0753989219665527,2.7789578437805176,investigator
3.1899688243865967,2.871863603591919,bartender
3.534705400466919,3.1526529788970947,specialist
2.9815409183502197,2.5034635066986084,electrician
3.220075845718384,2.9517886638641357,officer
2.7765395641326904,2.347385883331299,pathologist
2.39969801902771,2.8617427349090576,teacher
2.7718842029571533,2.4945318698883057,lawyer
2.991663694381714,3.0285260677337646,planner
3.479069948196411,3.0927937030792236,practitioner
3.6239936351776123,2.6259982585906982,plumber
2.984895944595337,2.9891486167907715,instructor
2.8906781673431396,2.278778553009033,surgeon
2.5270395278930664,2.2198357582092285,veterinarian
2.9540936946868896,2.522712230682373,paramedic
3.0643129348754883,2.8451590538024902,examiner
3.0099925994873047,2.845249891281128,chemist
3.245588779449463,2.8359262943267822,machinist
3.174914836883545,2.910377264022827,appraiser
2.6606907844543457,2.7515478134155273,nutritionist
3.198843240737915,2.855912923812866,architect
2.925161600112915,2.8481290340423584,hairdresser
2.9123289585113525,2.72464919090271,baker
3.072990894317627,2.510413885116577,programmer
3.173877000808716,3.091935396194458,paralegal
2.9944188594818115,2.9144060611724854,hygienist
2.8240535259246826,2.733571767807007,scientist
3.0359084606170654,2.8788721561431885,dispatcher
3.271644353866577,3.0923221111297607,cashier
2.896641492843628,2.705092668533325,auditor
2.568415880203247,2.9577064514160156,dietitian
2.9516866207122803,2.7728898525238037,painter
3.1130106449127197,2.8837954998016357,broker
3.079542636871338,2.63187837600708,chef
2.8354640007019043,2.385183811187744,doctor
3.3808047771453857,2.696984052658081,firefighter
3.131554365158081,3.2422034740448,secretary
3.583416223526001,3.3525502681732178,technician
3.6247732639312744,3.333641767501831,accountant
3.953389883041382,3.443964958190918,supervisor
3.8478915691375732,3.3185837268829346,engineer
4.763718128204346,3.716874361038208,worker
3.4997951984405518,3.3989696502685547,educator
3.9074597358703613,3.494574785232544,clerk
3.6279430389404297,3.371020555496216,counselor
4.0689592361450195,3.4268133640289307,inspector
4.192849159240723,3.2585434913635254,mechanic
3.9218199253082275,3.4114561080932617,manager
3.449495553970337,3.384376287460327,therapist
3.761303663253784,3.518744945526123,administrator
4.0315446853637695,3.62776780128479,salesperson
4.304204940795898,3.7321321964263916,receptionist
3.5683295726776123,3.4114811420440674,librarian
3.8097522258758545,3.4625682830810547,advisor
3.69421648979187,3.345127820968628,pharmacist
4.106348991394043,3.194606065750122,janitor
3.458019971847534,3.2359135150909424,psychologist
3.5263516902923584,3.241334915161133,physician
4.164707183837891,3.367884397506714,carpenter
3.265288829803467,4.304376602172852,nurse
3.7628726959228516,3.4240238666534424,investigator
3.8591630458831787,3.4363272190093994,bartender
4.1479387283325195,3.6300289630889893,specialist
3.779041051864624,3.25360107421875,electrician
3.862413167953491,3.2920119762420654,officer
3.564542055130005,3.2112817764282227,pathologist
3.2205560207366943,3.399151086807251,teacher
3.7442967891693115,3.341336965560913,lawyer
3.8153772354125977,3.5746943950653076,planner
4.753110408782959,4.115341663360596,practitioner
4.510542869567871,3.2808969020843506,plumber
3.4687836170196533,3.405698537826538,instructor
3.7430741786956787,3.1937854290008545,surgeon
3.3489065170288086,3.024958610534668,veterinarian
3.5348634719848633,3.108975410461426,paramedic
4.451898574829102,3.9100098609924316,examiner
3.5981733798980713,3.336655378341675,chemist
3.9822590351104736,3.4228689670562744,machinist
4.211584091186523,3.6509768962860107,appraiser
3.327636957168579,3.0641753673553467,nutritionist
4.091917037963867,3.5762884616851807,architect
3.962341547012329,3.63002610206604,hairdresser
3.5130536556243896,3.30243182182312,baker
3.784111499786377,3.3584506511688232,programmer
3.9983127117156982,3.6438405513763428,paralegal
3.8229305744171143,3.5536715984344482,hygienist
3.580742597579956,3.276866912841797,scientist
4.039281368255615,3.6523168087005615,dispatcher
3.8423852920532227,3.5431644916534424,cashier
3.606795072555542,3.297956705093384,auditor
3.407959222793579,3.358126401901245,dietitian
4.060388088226318,3.6125948429107666,painter
3.8471434116363525,3.5171701908111572,broker
3.476882219314575,2.9991207122802734,chef
3.574720621109009,3.1981420516967773,doctor
4.1321234703063965,3.310793161392212,firefighter
3.6429877281188965,3.5575358867645264,secretary
3.641197443008423,3.3165690898895264,technician
3.68047833442688,3.368136167526245,accountant
3.713704824447632,3.374498128890991,supervisor
3.664872407913208,3.306096076965332,engineer
4.1078057289123535,3.6659762859344482,worker
3.6422243118286133,3.4691009521484375,educator
3.9542384147644043,3.515061616897583,clerk
3.6008071899414062,3.300069570541382,counselor
3.9478492736816406,3.392484664916992,inspector
3.65086030960083,3.091534376144409,mechanic
3.560286283493042,3.3246383666992188,manager
3.426114559173584,3.2728421688079834,therapist
4.671950340270996,3.8740532398223877,administrator
3.818913698196411,3.6131372451782227,salesperson
4.163224697113037,3.702375650405884,receptionist
3.6372838020324707,3.553297758102417,librarian
3.8496978282928467,3.4407198429107666,advisor
3.8327596187591553,3.3297855854034424,pharmacist
3.8828210830688477,3.0518882274627686,janitor
3.4942681789398193,3.2030069828033447,psychologist
3.574531078338623,3.2518069744110107,physician
3.7413065433502197,3.220360040664673,carpenter
3.566756248474121,3.917018175125122,nurse
3.9780428409576416,3.4957492351531982,investigator
3.885192632675171,3.426124334335327,bartender
4.020776748657227,3.527437925338745,specialist
3.569181442260742,3.1461846828460693,electrician
4.166568279266357,3.42370867729187,officer
3.545844793319702,3.110334634780884,pathologist
3.357893228530884,3.3666458129882812,teacher
3.6943297386169434,3.295912742614746,lawyer
3.7356369495391846,3.503293752670288,planner
4.8460164070129395,4.258255958557129,practitioner
4.082043647766113,3.2744429111480713,plumber
3.6653406620025635,3.400222063064575,instructor
3.5787980556488037,3.1243467330932617,surgeon
3.4361531734466553,3.0864455699920654,veterinarian
3.677219867706299,3.1138699054718018,paramedic
4.589459419250488,3.8906028270721436,examiner
3.6785004138946533,3.429374933242798,chemist
3.7627933025360107,3.3198652267456055,machinist
3.9366981983184814,3.4984347820281982,appraiser
3.6098272800445557,3.36016845703125,nutritionist
3.9505016803741455,3.4306623935699463,architect
3.614482879638672,3.845702886581421,hairdresser
3.51751446723938,3.229593276977539,baker
3.6207692623138428,3.2645153999328613,programmer
3.89448881149292,3.616154193878174,paralegal
3.422828197479248,3.339752197265625,hygienist
3.540302276611328,3.2838616371154785,scientist
3.8653125762939453,3.36242938041687,dispatcher
4.025854110717773,3.6166412830352783,cashier
4.044670104980469,3.6339995861053467,auditor
3.4527931213378906,3.4733774662017822,dietitian
3.764678716659546,3.364283561706543,painter
3.8360280990600586,3.5072555541992188,broker
3.5277597904205322,3.03536319732666,chef
3.5214993953704834,3.1420936584472656,doctor
3.9206936359405518,3.240744113922119,firefighter
3.563507080078125,3.4935905933380127,secretary
3.567143201828003,3.2172539234161377,technician
3.309079170227051,3.019892930984497,accountant
3.4137203693389893,3.098910093307495,supervisor
3.516735553741455,3.037584066390991,engineer
4.447401523590088,3.4749481678009033,worker
3.1536991596221924,3.3710577487945557,educator
3.673185110092163,3.131927728652954,clerk
3.004469871520996,2.976266622543335,counselor
3.910301685333252,3.1486141681671143,inspector
4.151759624481201,2.907749891281128,mechanic
3.9793155193328857,3.113447666168213,manager
2.9484589099884033,3.0588486194610596,therapist
3.4332709312438965,3.288330316543579,administrator
3.494205951690674,3.2850964069366455,salesperson
3.6722218990325928,3.3258063793182373,receptionist
2.92913818359375,3.0810720920562744,librarian
3.4007976055145264,3.070166826248169,advisor
3.405756711959839,2.81388783454895,pharmacist
3.747511148452759,2.773739814758301,janitor
2.892826795578003,2.8085997104644775,psychologist
3.2625181674957275,2.7630908489227295,physician
3.9373724460601807,3.0219666957855225,carpenter
2.85738205909729,4.135454177856445,nurse
3.6080758571624756,3.1021833419799805,investigator
3.405320167541504,3.028243064880371,bartender
4.022194862365723,3.4760308265686035,specialist
3.3966269493103027,2.8786871433258057,electrician
3.7027602195739746,3.229060411453247,officer
3.2429869174957275,2.8860127925872803,pathologist
2.5740344524383545,3.0029592514038086,teacher
3.0849735736846924,2.809285879135132,lawyer
3.469104051589966,3.3518598079681396,planner
3.733684778213501,3.362067461013794,practitioner
4.2801618576049805,3.082205057144165,plumber
3.2580530643463135,3.15004563331604,instructor
3.5470757484436035,2.947235345840454,surgeon
2.99851393699646,2.6146743297576904,veterinarian
3.2287344932556152,2.809335947036743,paramedic
3.5543551445007324,3.2606310844421387,examiner
3.440281629562378,3.1529977321624756,chemist
3.488987684249878,3.0519182682037354,machinist
3.6096174716949463,3.24308443069458,appraiser
3.190139055252075,3.1419553756713867,nutritionist
4.035557746887207,3.0934500694274902,architect
3.068859815597534,2.945692300796509,hairdresser
3.304403066635132,3.154834747314453,baker
3.2897772789001465,2.8602020740509033,programmer
3.4371097087860107,3.4351930618286133,paralegal
3.0879669189453125,2.966381788253784,hygienist
3.2574527263641357,3.078953504562378,scientist
3.5882365703582764,3.1951420307159424,dispatcher
3.620706796646118,3.4195427894592285,cashier
3.1648881435394287,2.918837070465088,auditor
3.126945972442627,3.3215627670288086,dietitian
3.665626287460327,3.0408356189727783,painter
3.4507052898406982,3.0797648429870605,broker
3.457080364227295,3.058490514755249,chef
3.1616129875183105,2.643810987472534,doctor
3.742765188217163,2.8410255908966064,firefighter
3.238614320755005,3.243908643722534,secretary
3.437803268432617,3.1024434566497803,technician
3.4552700519561768,3.052358627319336,accountant
3.568633794784546,3.226624011993408,supervisor
3.419296979904175,2.8981659412384033,engineer
4.60464334487915,3.5663490295410156,worker
3.3922207355499268,3.337205648422241,educator
3.7860591411590576,3.3440401554107666,clerk
3.1973564624786377,3.206843137741089,counselor
3.663987398147583,3.08367919921875,inspector
3.471647024154663,2.6869428157806396,mechanic
3.673152208328247,3.0449039936065674,manager
3.0765116214752197,3.20363450050354,therapist
3.4775097370147705,3.2651121616363525,administrator
3.7915780544281006,3.517176628112793,salesperson
3.9426634311676025,3.5811569690704346,receptionist
3.1906588077545166,3.328097105026245,librarian
3.4031169414520264,3.087714433670044,advisor
3.6518442630767822,2.9897348880767822,pharmacist
3.6521317958831787,2.74186372756958,janitor
3.1374828815460205,2.946373462677002,psychologist
3.3127129077911377,2.834839105606079,physician
3.731781244277954,2.9868123531341553,carpenter
2.828054428100586,3.514071226119995,nurse
3.6124162673950195,3.136488199234009,investigator
3.6700751781463623,3.21327805519104,bartender
4.074878215789795,3.6151926517486572,specialist
3.58194899559021,3.001192331314087,electrician
3.6077322959899902,3.121856689453125,officer
3.3227765560150146,2.9303882122039795,pathologist
2.708153009414673,3.191138505935669,teacher
3.3483164310455322,2.9942100048065186,lawyer
3.678769111633301,3.49396014213562,planner
3.9629008769989014,3.4304585456848145,practitioner
4.262899398803711,3.032813310623169,plumber
3.3219759464263916,3.2633674144744873,instructor
3.2650232315063477,2.695000648498535,surgeon
3.1113781929016113,2.6584601402282715,veterinarian
3.243206024169922,2.747084379196167,paramedic
3.7015650272369385,3.2981467247009277,examiner
3.5839197635650635,3.3820672035217285,chemist
3.6418232917785645,3.2335011959075928,machinist
3.8749608993530273,3.4144885540008545,appraiser
3.4271037578582764,3.2617533206939697,nutritionist
4.047725200653076,3.2284512519836426,architect
3.2904694080352783,3.3056528568267822,hairdresser
3.5404484272003174,3.288892984390259,baker
3.472709894180298,2.9972422122955322,programmer
3.63014554977417,3.43906831741333,paralegal
3.488259792327881,3.2410168647766113,hygienist
3.293811798095703,3.114013910293579,scientist
3.559237003326416,3.303964614868164,dispatcher
3.8404181003570557,3.614470958709717,cashier
3.4217898845672607,3.1419990062713623,auditor
3.2870588302612305,3.3989105224609375,dietitian
3.811176300048828,3.2394492626190186,painter
3.5829315185546875,3.258070707321167,broker
3.432387113571167,2.88492751121521,chef
3.2464725971221924,2.738163471221924,doctor
3.588106870651245,2.8051929473876953,firefighter
3.324359893798828,3.3981285095214844,secretary
3.6153805255889893,3.2890584468841553,technician
3.201861619949341,2.9565823078155518,accountant
3.521742343902588,3.1297216415405273,supervisor
3.4895553588867188,3.0892155170440674,engineer
4.437366008758545,3.5064566135406494,worker
3.0638699531555176,3.1763126850128174,educator
3.7369797229766846,3.2888169288635254,clerk
3.128537893295288,3.0328338146209717,counselor
3.6416006088256836,2.9591805934906006,inspector
3.821086883544922,2.9963200092315674,mechanic
3.597785234451294,3.0182971954345703,manager
3.0213119983673096,3.1331167221069336,therapist
3.3957338333129883,3.2181236743927,administrator
3.602689027786255,3.2646944522857666,salesperson
3.803367853164673,3.568457841873169,receptionist
3.0245721340179443,3.152965545654297,librarian
3.316459894180298,3.0271124839782715,advisor
3.5944983959198,3.130948781967163,pharmacist
3.6836938858032227,2.7975363731384277,janitor
2.976071357727051,2.826171875,psychologist
3.1325643062591553,2.802683115005493,physician
3.943272829055786,2.948566198348999,carpenter
2.817704439163208,4.206574440002441,nurse
3.469045400619507,3.040724039077759,investigator
3.6822876930236816,3.265183925628662,bartender
3.872788906097412,3.3826096057891846,specialist
3.57094407081604,3.104574203491211,electrician
3.4994208812713623,3.017001152038574,officer
3.2149438858032227,2.9496991634368896,pathologist
2.5570273399353027,2.954610586166382,teacher
3.208998680114746,2.8742849826812744,lawyer
3.56547212600708,3.5504472255706787,planner
3.7006049156188965,3.313485860824585,practitioner
4.455985069274902,3.167464017868042,plumber
3.1684978008270264,3.1579742431640625,instructor
3.232095718383789,2.7643918991088867,surgeon
2.893235921859741,2.61897873878479,veterinarian
3.2567286491394043,2.824425220489502,paramedic
3.655599355697632,3.4444456100463867,examiner
3.3673391342163086,3.23791766166687,chemist
3.6511034965515137,3.2268378734588623,machinist
3.751310348510742,3.383366584777832,appraiser
3.061295747756958,3.155327081680298,nutritionist
3.723001003265381,3.1320383548736572,architect
3.2135279178619385,3.2874326705932617,hairdresser
3.946502447128296,3.6643762588500977,baker
3.2889044284820557,2.833714008331299,programmer
3.6931283473968506,3.6423168182373047,paralegal
3.2818143367767334,3.2039597034454346,hygienist
3.360956907272339,3.2116382122039795,scientist
3.46826434135437,3.1579949855804443,dispatcher
3.8490564823150635,3.5930325984954834,cashier
3.3064870834350586,3.1042637825012207,auditor
3.0538792610168457,3.19313383102417,dietitian
3.7275264263153076,3.194882392883301,painter
3.495866298675537,3.17887806892395,broker
