Male Score,Female Score,Occupation
3.026243209838867,3.1825201511383057,technician
3.012739419937134,2.96051287651062,accountant
3.0821619033813477,3.214773654937744,supervisor
3.003199577331543,2.8996422290802,engineer
3.472219467163086,3.4767534732818604,worker
3.1023621559143066,3.2236263751983643,educator
3.220520496368408,3.169870615005493,clerk
2.8509230613708496,3.07407808303833,counselor
3.0736703872680664,2.932260274887085,inspector
3.139613628387451,2.6118268966674805,mechanic
2.4911246299743652,3.0957279205322266,manager
2.670515775680542,3.1507341861724854,therapist
2.9894843101501465,3.0666415691375732,administrator
2.876560688018799,3.1089181900024414,salesperson
3.360874652862549,3.5046253204345703,receptionist
2.7805495262145996,2.971836805343628,librarian
2.957821846008301,2.9829790592193604,advisor
2.9983270168304443,2.9722611904144287,pharmacist
3.2316408157348633,2.6453607082366943,janitor
2.3235132694244385,2.8352410793304443,psychologist
3.2037947177886963,3.2064402103424072,physician
3.3110525608062744,2.8051528930664062,carpenter
3.4710187911987305,4.252745628356934,nurse
3.2430150508880615,3.1388344764709473,investigator
2.967142343521118,3.014378786087036,bartender
3.159066677093506,3.0653445720672607,specialist
3.0498578548431396,3.026219606399536,electrician
2.695842981338501,3.168137311935425,officer
2.7810165882110596,2.5537807941436768,pathologist
1.9339028596878052,2.9043490886688232,teacher
2.884683609008789,2.87998366355896,lawyer
3.212188482284546,3.253007411956787,planner
3.514918088912964,3.398531436920166,practitioner
4.180787086486816,3.8455348014831543,plumber
2.4914190769195557,3.0783302783966064,instructor
2.984757661819458,2.6753528118133545,surgeon
2.7000982761383057,2.6400558948516846,veterinarian
3.063710927963257,2.958904981613159,paramedic
3.6485254764556885,3.5760111808776855,examiner
2.8292081356048584,2.99530029296875,chemist
3.2662546634674072,3.130985736846924,machinist
3.027186870574951,2.9579808712005615,appraiser
2.693885087966919,3.0074079036712646,nutritionist
2.6946728229522705,2.7648236751556396,architect
2.915674924850464,3.142207145690918,hairdresser
2.91410756111145,2.9220426082611084,baker
3.054065465927124,2.868488073348999,programmer
3.3214101791381836,3.6545417308807373,paralegal
3.024923324584961,3.2460877895355225,hygienist
2.577033042907715,2.868304491043091,scientist
2.961620807647705,3.086693525314331,dispatcher
3.2127740383148193,3.3118271827697754,cashier
3.115687131881714,3.0919911861419678,auditor
2.7660837173461914,3.060438394546509,dietitian
2.65450119972229,2.7014577388763428,painter
3.00459361076355,3.017117500305176,broker
2.168145179748535,2.626211643218994,chef
2.807762622833252,2.900697946548462,doctor
3.198296070098877,2.9413745403289795,firefighter
2.438416004180908,3.201504707336426,secretary
3.222606658935547,3.1081159114837646,technician
3.085408926010132,2.7794148921966553,accountant
3.2832553386688232,3.2187001705169678,supervisor
3.073517084121704,2.651357889175415,engineer
3.5501062870025635,3.4100301265716553,worker
3.180471658706665,3.20725417137146,educator
3.385007858276367,3.017458200454712,clerk
2.9883530139923096,3.0125184059143066,counselor
3.2073960304260254,2.9723501205444336,inspector
3.209195375442505,2.5434978008270264,mechanic
3.2129266262054443,2.9712026119232178,manager
2.8162691593170166,3.0134315490722656,therapist
3.167346715927124,3.098468542098999,administrator
3.2885515689849854,3.2003536224365234,salesperson
3.5434377193450928,3.3852055072784424,receptionist
2.933839797973633,2.9534683227539062,librarian
3.1949565410614014,2.980145215988159,advisor
2.983738660812378,2.904087781906128,pharmacist
3.126347064971924,2.425048589706421,janitor
2.5656471252441406,2.681410789489746,psychologist
2.9560201168060303,2.7889325618743896,physician
3.3530666828155518,2.630452871322632,carpenter
1.9082510471343994,3.3719167709350586,nurse
3.3288843631744385,3.068880081176758,investigator
3.0587317943573,2.948173999786377,bartender
3.5654804706573486,3.267972230911255,specialist
3.356144666671753,2.9422783851623535,electrician
3.2457973957061768,3.1153554916381836,officer
2.8317832946777344,2.4640886783599854,pathologist
2.502271890640259,3.0176336765289307,teacher
3.037736654281616,2.766204595565796,lawyer
3.145379066467285,3.057116985321045,planner
3.7114675045013428,3.366654872894287,practitioner
3.319340705871582,2.5883405208587646,plumber
3.104797124862671,3.137070894241333,instructor
2.765317678451538,2.268717050552368,surgeon
2.296222448348999,2.3014965057373047,veterinarian
3.1483516693115234,2.890354633331299,paramedic
3.6564886569976807,3.341383934020996,examiner
2.685702085494995,2.7320358753204346,chemist
3.3377861976623535,3.070481061935425,machinist
3.2455108165740967,3.0472519397735596,appraiser
2.432267427444458,2.53288197517395,nutritionist
2.900965452194214,2.6826748847961426,architect
2.927889585494995,3.091783046722412,hairdresser
2.890920639038086,2.8293187618255615,baker
3.1939265727996826,2.910712480545044,programmer
3.2710344791412354,3.255321979522705,paralegal
3.2714502811431885,3.111372947692871,hygienist
2.5736944675445557,2.703665256500244,scientist
3.207893133163452,3.065744638442993,dispatcher
3.308000087738037,3.231656789779663,cashier
3.2923848628997803,3.0438168048858643,auditor
2.7872378826141357,2.969247817993164,dietitian
2.6708853244781494,2.3197553157806396,painter
3.1948001384735107,2.9963626861572266,broker
2.3169078826904297,2.2933602333068848,chef
2.570756673812866,2.4472672939300537,doctor
3.201301097869873,2.734703540802002,firefighter
2.8865110874176025,3.1604063510894775,secretary
3.587712049484253,3.484163761138916,technician
3.3723442554473877,3.2476110458374023,accountant
3.2547953128814697,3.312913656234741,supervisor
3.52392315864563,3.381150245666504,engineer
3.8484561443328857,3.6631109714508057,worker
3.1215670108795166,3.434246301651001,educator
3.6292479038238525,3.354079246520996,clerk
2.9824697971343994,3.3283591270446777,counselor
3.4862101078033447,3.2329187393188477,inspector
3.575263261795044,2.9848625659942627,mechanic
3.178018093109131,3.2112178802490234,manager
2.679278612136841,3.1658871173858643,therapist
3.1313321590423584,3.3027126789093018,administrator
3.121371030807495,3.4046380519866943,salesperson
3.368644952774048,3.42594051361084,receptionist
2.6636664867401123,3.1375572681427,librarian
3.3161423206329346,3.248317003250122,advisor
3.445298671722412,3.2922658920288086,pharmacist
3.54790997505188,2.6480519771575928,janitor
2.8847010135650635,3.0992870330810547,psychologist
3.317767381668091,3.2020041942596436,physician
3.80751371383667,3.1259491443634033,carpenter
2.306471824645996,3.8410303592681885,nurse
3.496976852416992,3.292086362838745,investigator
3.237468957901001,3.274510145187378,bartender
3.797236204147339,3.524392604827881,specialist
3.326495409011841,3.1094536781311035,electrician
3.0615758895874023,3.149311065673828,officer
3.378347635269165,3.0953311920166016,pathologist
2.3828060626983643,3.0931694507598877,teacher
3.205288887023926,3.168839454650879,lawyer
3.3591535091400146,3.5102198123931885,planner
3.755958318710327,3.5586845874786377,practitioner
3.6836793422698975,3.1959879398345947,plumber
3.065666913986206,3.3351616859436035,instructor
3.2195165157318115,2.8221805095672607,surgeon
2.756873846054077,2.933945417404175,veterinarian
3.394660234451294,3.118760824203491,paramedic
3.3951942920684814,3.368485689163208,examiner
3.252559185028076,3.4093711376190186,chemist
3.630539655685425,3.2092318534851074,machinist
3.4845998287200928,3.334578275680542,appraiser
2.9390971660614014,3.141024112701416,nutritionist
3.381840229034424,3.204908847808838,architect
2.6985628604888916,3.2369134426116943,hairdresser
3.3451955318450928,3.5860135555267334,baker
3.3230788707733154,3.036710262298584,programmer
3.3516948223114014,3.7847611904144287,paralegal
3.1178717613220215,3.3159008026123047,hygienist
2.9400227069854736,3.2544608116149902,scientist
3.163325786590576,3.341789484024048,dispatcher
3.603355646133423,3.5639898777008057,cashier
3.087989568710327,3.1480495929718018,auditor
2.8047869205474854,3.1303493976593018,dietitian
3.0826594829559326,2.9996395111083984,painter
3.3539416790008545,3.38970685005188,broker
2.921808958053589,2.9839553833007812,chef
2.886927366256714,2.763066530227661,doctor
3.558753728866577,3.135335683822632,firefighter
2.8580844402313232,3.4139328002929688,secretary
2.818608283996582,3.0391063690185547,technician
2.9240896701812744,2.826423406600952,accountant
2.656189203262329,2.901895523071289,supervisor
2.7508416175842285,2.768263339996338,engineer
3.289860486984253,3.330817222595215,worker
2.6540040969848633,3.0476057529449463,educator
2.9553327560424805,2.91601824760437,clerk
2.449117422103882,2.9735283851623535,counselor
2.9919660091400146,2.763554811477661,inspector
3.0368833541870117,2.2678263187408447,mechanic
2.4280362129211426,2.8084170818328857,manager
2.1520743370056152,2.909607410430908,therapist
2.54221773147583,2.7171223163604736,administrator
2.546785354614258,3.0545976161956787,salesperson
3.1555097103118896,3.2476537227630615,receptionist
2.0394413471221924,2.7124946117401123,librarian
2.799293041229248,2.673643112182617,advisor
2.8325042724609375,2.6906821727752686,pharmacist
3.124178647994995,2.0256996154785156,janitor
2.32555890083313,2.6455655097961426,psychologist
2.9652297496795654,2.9384372234344482,physician
3.2563796043395996,2.1120121479034424,carpenter
1.9860011339187622,3.783597469329834,nurse
3.008054494857788,2.8075826168060303,investigator
2.7923481464385986,2.9828460216522217,bartender
3.536189317703247,3.153247117996216,specialist
2.714428186416626,2.559250593185425,electrician
2.3957138061523438,2.814790725708008,officer
2.6778037548065186,2.1861114501953125,pathologist
1.791908860206604,2.7343006134033203,teacher
2.6300668716430664,2.6417975425720215,lawyer
2.788543939590454,3.0385050773620605,planner
3.421675443649292,3.228498697280884,practitioner
3.4180667400360107,2.6916143894195557,plumber
2.488898277282715,2.942035675048828,instructor
2.5396318435668945,2.284212112426758,surgeon
2.223745107650757,2.4614996910095215,veterinarian
3.095310926437378,2.8045880794525146,paramedic
3.019551992416382,2.8998327255249023,examiner
2.6453685760498047,2.908355474472046,chemist
3.3442327976226807,2.8120741844177246,machinist
3.1625306606292725,2.988335371017456,appraiser
2.5886712074279785,2.895411968231201,nutritionist
2.643324851989746,2.557976245880127,architect
2.656958818435669,2.979748010635376,hairdresser
2.2795662879943848,2.763216733932495,baker
2.6389501094818115,2.4325144290924072,programmer
3.1716816425323486,3.479534387588501,paralegal
3.0916669368743896,3.1707072257995605,hygienist
2.358070135116577,2.7562191486358643,scientist
2.5735890865325928,2.974858045578003,dispatcher
3.2249159812927246,3.3538591861724854,cashier
2.4209272861480713,2.5467498302459717,auditor
2.3405964374542236,2.9632418155670166,dietitian
2.197679042816162,2.2111809253692627,painter
2.5094375610351562,2.844287633895874,broker
2.0101447105407715,2.2066097259521484,chef
2.5024311542510986,2.5234551429748535,doctor
3.4471614360809326,2.894709825515747,firefighter
2.123731851577759,3.078054428100586,secretary
3.410860061645508,3.4506325721740723,technician
3.4423367977142334,3.297435998916626,accountant
3.5618324279785156,3.569901704788208,supervisor
3.543858766555786,3.2644922733306885,engineer
3.9626224040985107,3.8139355182647705,worker
3.4252970218658447,3.5257551670074463,educator
3.8010456562042236,3.6140429973602295,clerk
3.495830535888672,3.4842095375061035,counselor
3.653167724609375,3.4723610877990723,inspector
3.7561116218566895,3.107706069946289,mechanic
3.453857660293579,3.526367425918579,manager
3.2766478061676025,3.381216287612915,therapist
3.424799919128418,3.463170289993286,administrator
3.4398300647735596,3.559786319732666,salesperson
3.794139862060547,3.7679202556610107,receptionist
3.2972447872161865,3.3973491191864014,librarian
3.647733449935913,3.4896745681762695,advisor
3.3259806632995605,3.2338263988494873,pharmacist
3.5572807788848877,3.0863897800445557,janitor
3.1529695987701416,3.26448130607605,psychologist
3.551036834716797,3.387408971786499,physician
3.9970362186431885,3.201387405395508,carpenter
2.6758103370666504,3.9174814224243164,nurse
3.7125141620635986,3.5852572917938232,investigator
3.65824031829834,3.5571815967559814,bartender
3.773366689682007,3.600583076477051,specialist
3.413205146789551,3.2378504276275635,electrician
3.248852252960205,3.42419695854187,officer
3.3724441528320312,3.230484962463379,pathologist
2.5514843463897705,3.33953595161438,teacher
3.618898630142212,3.4357993602752686,lawyer
3.6360156536102295,3.6495885848999023,planner
4.087094306945801,3.7490007877349854,practitioner
3.9919278621673584,3.3869616985321045,plumber
3.54075026512146,3.5897934436798096,instructor
3.495208501815796,3.0032849311828613,surgeon
3.271918773651123,3.1968228816986084,veterinarian
3.397601366043091,3.254227876663208,paramedic
4.2010087966918945,3.9026248455047607,examiner
3.1936888694763184,3.209688901901245,chemist
3.665989637374878,3.459726572036743,machinist
3.68859601020813,3.5432965755462646,appraiser
2.9054276943206787,3.0930545330047607,nutritionist
3.7511188983917236,3.571991205215454,architect
3.2847840785980225,3.493426561355591,hairdresser
3.3359649181365967,3.358741283416748,baker
3.534592390060425,3.3438093662261963,programmer
3.6094858646392822,3.796381711959839,paralegal
3.3740029335021973,3.4623095989227295,hygienist
3.1157777309417725,3.2148239612579346,scientist
3.6885671615600586,3.639714002609253,dispatcher
3.580117702484131,3.5954158306121826,cashier
3.5005714893341064,3.442732572555542,auditor
3.0756936073303223,3.2340340614318848,dietitian
3.4425885677337646,3.336421012878418,painter
3.60695219039917,3.5022284984588623,broker
3.1219944953918457,3.0941364765167236,chef
3.2829184532165527,3.1252167224884033,doctor
3.7350192070007324,3.3633105754852295,firefighter
3.0158050060272217,3.527601480484009,secretary
3.506718397140503,3.43015718460083,technician
3.420252799987793,3.251222848892212,accountant
3.4159457683563232,3.43835186958313,supervisor
3.352724552154541,3.195446729660034,engineer
3.736337423324585,3.7420196533203125,worker
3.50409197807312,3.509880781173706,educator
3.660830497741699,3.5207433700561523,clerk
3.2473137378692627,3.3529880046844482,counselor
3.672869920730591,3.4794089794158936,inspector
3.4024384021759033,2.8244388103485107,mechanic
3.1954596042633057,3.3880014419555664,manager
3.155433416366577,3.2535340785980225,therapist
4.33261251449585,3.996387243270874,administrator
3.29494571685791,3.4632813930511475,salesperson
3.6398584842681885,3.671053647994995,receptionist
3.230678081512451,3.2985196113586426,librarian
3.9360597133636475,3.6307103633880615,advisor
3.1898772716522217,3.1414706707000732,pharmacist
3.381221055984497,2.8920276165008545,janitor
3.2169477939605713,3.2475650310516357,psychologist
3.2591302394866943,3.2108185291290283,physician
3.3699734210968018,2.9900319576263428,carpenter
2.655982494354248,3.61069655418396,nurse
3.8527402877807617,3.61336350440979,investigator
3.3438117504119873,3.2689709663391113,bartender
3.680673360824585,3.4980714321136475,specialist
3.196848154067993,3.069629669189453,electrician
3.668569803237915,3.677582263946533,officer
3.0628583431243896,2.878556489944458,pathologist
3.146644115447998,3.5260791778564453,teacher
3.2945282459259033,3.1799511909484863,lawyer
3.7656219005584717,3.6666901111602783,planner
4.389588356018066,4.043829441070557,practitioner
3.6295619010925293,3.2080705165863037,plumber
3.2367641925811768,3.455681562423706,instructor
2.92802357673645,2.8575241565704346,surgeon
3.2593533992767334,3.0648882389068604,veterinarian
3.362788438796997,3.0958385467529297,paramedic
4.305181503295898,3.942756175994873,examiner
4.140823841094971,3.973442792892456,chemist
3.600372552871704,3.3383166790008545,machinist
3.4436960220336914,3.33994460105896,appraiser
2.9171383380889893,3.0736286640167236,nutritionist
3.234323263168335,3.2329800128936768,architect
2.9452545642852783,3.2970640659332275,hairdresser
3.3056259155273438,3.2623684406280518,baker
3.717585325241089,3.4563100337982178,programmer
3.4958975315093994,3.6704466342926025,paralegal
2.8888347148895264,3.1481523513793945,hygienist
3.1987698078155518,3.219750165939331,scientist
3.611298084259033,3.4737675189971924,dispatcher
3.567584753036499,3.572364091873169,cashier
4.386342525482178,4.058135032653809,auditor
2.7852261066436768,3.060347557067871,dietitian
3.227447509765625,3.20395827293396,painter
3.8730523586273193,3.7015187740325928,broker
3.0433456897735596,3.0025618076324463,chef
3.027317762374878,2.9837915897369385,doctor
3.6645023822784424,3.2501604557037354,firefighter
2.992922067642212,3.419917583465576,secretary
3.49235463142395,3.4205284118652344,technician
3.308032751083374,3.2672460079193115,accountant
3.2814977169036865,3.312983512878418,supervisor
3.4853007793426514,3.3377130031585693,engineer
3.7916691303253174,3.669926404953003,worker
3.139230251312256,3.4166812896728516,educator
3.558673143386841,3.30678391456604,clerk
2.952880620956421,3.3163177967071533,counselor
3.4777750968933105,3.236663818359375,inspector
3.52367901802063,2.977017641067505,mechanic
3.17822527885437,3.2403218746185303,manager
2.8417301177978516,3.1854326725006104,therapist
3.1527647972106934,3.294114828109741,administrator
3.152785062789917,3.423557996749878,salesperson
3.3696603775024414,3.425659418106079,receptionist
2.825885534286499,3.2239458560943604,librarian
3.3351845741271973,3.2563846111297607,advisor
3.3514811992645264,3.2640552520751953,pharmacist
3.541703701019287,2.7988083362579346,janitor
2.896627426147461,3.1402509212493896,psychologist
3.3858211040496826,3.2188494205474854,physician
3.8919661045074463,3.1905691623687744,carpenter
2.4099161624908447,3.7148597240448,nurse
3.476686477661133,3.3061704635620117,investigator
3.214038610458374,3.287198781967163,bartender
3.8632004261016846,3.519237518310547,specialist
3.247347116470337,3.157435417175293,electrician
3.274094343185425,3.2849743366241455,officer
3.2939701080322266,3.069749116897583,pathologist
2.420029640197754,3.1489429473876953,teacher
3.2417852878570557,3.2264435291290283,lawyer
3.3433525562286377,3.471999168395996,planner
3.6661250591278076,3.5381157398223877,practitioner
4.141689777374268,3.791339874267578,plumber
3.106754779815674,3.3137738704681396,instructor
3.3789560794830322,2.8816585540771484,surgeon
2.894906997680664,3.1079514026641846,veterinarian
3.423870086669922,3.2153267860412598,paramedic
3.3922643661499023,3.3151743412017822,examiner
3.2111313343048096,3.355071544647217,chemist
3.5773861408233643,3.159602165222168,machinist
3.5102694034576416,3.374117612838745,appraiser
3.0102217197418213,3.2762911319732666,nutritionist
3.377692222595215,3.2062630653381348,architect
2.7831575870513916,3.213578939437866,hairdresser
3.3192152976989746,3.594420909881592,baker
3.4038360118865967,3.1934497356414795,programmer
3.1371347904205322,3.661513328552246,paralegal
3.1085259914398193,3.2587289810180664,hygienist
2.911031484603882,3.2224225997924805,scientist
3.295882225036621,3.3818180561065674,dispatcher
3.5328714847564697,3.590524911880493,cashier
3.146413564682007,3.1871562004089355,auditor
2.865335702896118,3.2412264347076416,dietitian
3.1618330478668213,3.0380704402923584,painter
3.3177590370178223,3.334496259689331,broker
2.878933906555176,3.048266649246216,chef
3.0293238162994385,2.918144941329956,doctor
3.602570056915283,3.2214105129241943,firefighter
2.9398531913757324,3.3946197032928467,secretary
3.55472731590271,3.4404516220092773,technician
3.4230005741119385,3.2276740074157715,accountant
3.4150850772857666,3.488109827041626,supervisor
3.482736110687256,3.2731778621673584,engineer
3.9641013145446777,3.7302300930023193,worker
3.333958148956299,3.3938066959381104,educator
3.7714126110076904,3.4634220600128174,clerk
3.132938861846924,3.3983089923858643,counselor
3.5496718883514404,3.355804443359375,inspector
3.5193979740142822,3.027653932571411,mechanic
3.1722354888916016,3.3390071392059326,manager
2.9394514560699463,3.2124435901641846,therapist
3.287027597427368,3.3148109912872314,administrator
3.4179131984710693,3.5044829845428467,salesperson
3.5937368869781494,3.5524802207946777,receptionist
3.1178712844848633,3.312873125076294,librarian
3.4472098350524902,3.3445825576782227,advisor
3.5713186264038086,3.313246726989746,pharmacist
3.680109977722168,2.841008186340332,janitor
2.9786689281463623,3.109830379486084,psychologist
3.4135358333587646,3.186126470565796,physician
3.825488805770874,3.1123478412628174,carpenter
2.4705679416656494,3.557992458343506,nurse
3.5872747898101807,3.3461496829986572,investigator
3.6554477214813232,3.4814345836639404,bartender
3.9076011180877686,3.6185731887817383,specialist
3.4822685718536377,3.164569139480591,electrician
3.217205762863159,3.3751814365386963,officer
3.255849599838257,2.992281913757324,pathologist
2.5086545944213867,3.293544292449951,teacher
3.375631332397461,3.270073413848877,lawyer
3.4751431941986084,3.4819576740264893,planner
3.9067304134368896,3.6488754749298096,practitioner
3.972987413406372,3.3895230293273926,plumber
3.3998868465423584,3.478407382965088,instructor
3.273879051208496,2.7901830673217773,surgeon
2.8712055683135986,2.9518184661865234,veterinarian
3.4725265502929688,3.228843927383423,paramedic
3.7012758255004883,3.532125234603882,examiner
3.4991023540496826,3.45881724357605,chemist
3.6958465576171875,3.3106014728546143,machinist
3.5552003383636475,3.4067366123199463,appraiser
3.28190016746521,3.416158437728882,nutritionist
3.264035940170288,3.125997304916382,architect
3.1548030376434326,3.4523332118988037,hairdresser
3.7012946605682373,3.6547467708587646,baker
3.520627737045288,3.2743470668792725,programmer
3.4416749477386475,3.7243311405181885,paralegal
3.365204095840454,3.3915507793426514,hygienist
3.057706594467163,3.28246808052063,scientist
3.358358383178711,3.4026143550872803,dispatcher
3.7643866539001465,3.7991464138031006,cashier
3.308546781539917,3.2406177520751953,auditor
3.173708200454712,3.335894823074341,dietitian
3.318448305130005,3.097311496734619,painter
3.532015800476074,3.3992645740509033,broker
3.1028292179107666,3.1351535320281982,chef
3.154228448867798,3.062880754470825,doctor
3.4686028957366943,3.0942749977111816,firefighter
3.028534173965454,3.4646198749542236,secretary
3.441225290298462,3.510169267654419,technician
3.121957540512085,3.115368604660034,accountant
3.2591092586517334,3.4161131381988525,supervisor
3.4938788414001465,3.2828919887542725,engineer
3.959181547164917,3.829566717147827,worker
3.199716806411743,3.4107377529144287,educator
3.6929562091827393,3.476644277572632,clerk
3.0317699909210205,3.426339864730835,counselor
3.527857780456543,3.2905540466308594,inspector
3.6673858165740967,2.8149101734161377,mechanic
2.763899803161621,3.344197988510132,manager
2.674936294555664,3.2243285179138184,therapist
3.1680197715759277,3.2798895835876465,administrator
3.135183572769165,3.36626935005188,salesperson
3.4612951278686523,3.557302236557007,receptionist
2.7040598392486572,3.1259191036224365,librarian
3.2029178142547607,3.211512327194214,advisor
3.3278098106384277,3.319429397583008,pharmacist
3.555708646774292,2.724043607711792,janitor
2.7469780445098877,3.0886995792388916,psychologist
3.2531158924102783,3.1236588954925537,physician
3.838402509689331,2.8186562061309814,carpenter
2.2685904502868652,3.9030492305755615,nurse
3.549222946166992,3.280489206314087,investigator
3.2388699054718018,3.4161882400512695,bartender
3.877776861190796,3.4953866004943848,specialist
3.316948175430298,3.109849452972412,electrician
3.1252481937408447,3.3833813667297363,officer
3.1554763317108154,2.844477415084839,pathologist
2.076943874359131,3.1859428882598877,teacher
3.175240993499756,3.1235339641571045,lawyer
3.362086296081543,3.565253973007202,planner
3.8175528049468994,3.5917649269104004,practitioner
3.951690912246704,3.310490608215332,plumber
3.0220015048980713,3.4335649013519287,instructor
3.3248157501220703,2.7880115509033203,surgeon
2.570483446121216,2.800433397293091,veterinarian
3.334820032119751,3.1088039875030518,paramedic
3.8461194038391113,3.573326826095581,examiner
3.255366086959839,3.4142234325408936,chemist
3.7032713890075684,3.194209337234497,machinist
3.5041747093200684,3.364125967025757,appraiser
2.6841471195220947,3.179539680480957,nutritionist
3.5302460193634033,3.1269261837005615,architect
2.9113903045654297,3.3239169120788574,hairdresser
3.7893505096435547,3.8426239490509033,baker
3.2415671348571777,3.012479543685913,programmer
3.3737375736236572,3.7564151287078857,paralegal
3.2094593048095703,3.3759207725524902,hygienist
2.9645721912384033,3.2719533443450928,scientist
3.110330820083618,3.4150140285491943,dispatcher
3.5383737087249756,3.7689411640167236,cashier
3.0973610877990723,3.193791151046753,auditor
2.67698073387146,3.144472599029541,dietitian
